Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Brand_Name,Ticker,Industry_Tag,Country
2023-05-01 00:00:00-04:00,329.4400024,331.230011,318.0899963,324.1199951,5341500,0,0,netflix,NFLX,entertainment,usa
2023-05-02 00:00:00-04:00,325,326.0700073,315.6199951,317.5499878,4318600,0,0,netflix,NFLX,entertainment,usa
2023-05-03 00:00:00-04:00,317.5499878,324.6199951,315.8500061,319.2999878,5064100,0,0,netflix,NFLX,entertainment,usa
2023-05-04 00:00:00-04:00,319.0100098,323.6099854,317.9500122,320.7799988,3879700,0,0,netflix,NFLX,entertainment,usa
2023-05-05 00:00:00-04:00,323.6099854,324.1499939,319.4400024,322.7600098,3988600,0,0,netflix,NFLX,entertainment,usa
2023-05-08 00:00:00-04:00,322.9899902,332.5599976,322.0299988,331.2099915,5488600,0,0,netflix,NFLX,entertainment,usa
2023-05-09 00:00:00-04:00,330.6700134,336.3200073,329.7399902,332.1400146,5544900,0,0,netflix,NFLX,entertainment,usa
2023-05-10 00:00:00-04:00,335.2099915,337.1099854,329.5100098,335.4200134,4289900,0,0,netflix,NFLX,entertainment,usa
2023-05-11 00:00:00-04:00,334.980011,345.4700012,331.8399963,344.7600098,8033500,0,0,netflix,NFLX,entertainment,usa
2023-05-12 00:00:00-04:00,344.7600098,348.1700134,337.3599854,339.8900146,6079900,0,0,netflix,NFLX,entertainment,usa
2023-05-15 00:00:00-04:00,340.6199951,341.8999939,335.5400085,335.8900146,3653000,0,0,netflix,NFLX,entertainment,usa
2023-05-16 00:00:00-04:00,334,335.1700134,331.9100037,333.75,3332200,0,0,netflix,NFLX,entertainment,usa
2023-05-17 00:00:00-04:00,331.7600098,341.3800049,329.6199951,339.9599915,3958800,0,0,netflix,NFLX,entertainment,usa
2023-05-18 00:00:00-04:00,347.25,375.8699951,346.3699951,371.2900085,20925200,0,0,netflix,NFLX,entertainment,usa
2023-05-19 00:00:00-04:00,369.8599854,369.9899902,363.8099976,365.3599854,7850900,0,0,netflix,NFLX,entertainment,usa
2023-05-22 00:00:00-04:00,365.3599854,372.0100098,362.5,363.0100098,5406400,0,0,netflix,NFLX,entertainment,usa
2023-05-23 00:00:00-04:00,360.2399902,364.1700134,354.3099976,355.9899902,6866100,0,0,netflix,NFLX,entertainment,usa
2023-05-24 00:00:00-04:00,356.9299927,367.1499939,356.6300049,364.8500061,7973300,0,0,netflix,NFLX,entertainment,usa
2023-05-25 00:00:00-04:00,359.6099854,367.4500122,357.4200134,359,6263100,0,0,netflix,NFLX,entertainment,usa
2023-05-26 00:00:00-04:00,361.1000061,383.7600098,356,378.8800049,9360400,0,0,netflix,NFLX,entertainment,usa
2023-05-30 00:00:00-04:00,397.480011,405.1099854,385.7900085,392.980011,10865000,0,0,netflix,NFLX,entertainment,usa
2023-05-31 00:00:00-04:00,391.8900146,396.2600098,388.9100037,395.230011,6988000,0,0,netflix,NFLX,entertainment,usa
2023-06-01 00:00:00-04:00,397.4100037,407.519989,393.0799866,403.1300049,7160100,0,0,netflix,NFLX,entertainment,usa
2023-06-02 00:00:00-04:00,402.8900146,406.5799866,395.8999939,400.4700012,5897300,0,0,netflix,NFLX,entertainment,usa
2023-06-05 00:00:00-04:00,400.4700012,413.8599854,400.1499939,403.5400085,7247400,0,0,netflix,NFLX,entertainment,usa
2023-06-06 00:00:00-04:00,405,405.1199951,396.9299927,399.2900085,4991500,0,0,netflix,NFLX,entertainment,usa
2023-06-07 00:00:00-04:00,410.4299927,418.9500122,399.230011,399.769989,11932400,0,0,netflix,NFLX,entertainment,usa
2023-06-08 00:00:00-04:00,399.769989,409.5400085,396.3399963,409.3699951,5991100,0,0,netflix,NFLX,entertainment,usa
2023-06-09 00:00:00-04:00,424.5,425.8999939,414.7600098,420.019989,12363000,0,0,netflix,NFLX,entertainment,usa
2023-06-12 00:00:00-04:00,418.8299866,424.7000122,416.5700073,423.9700012,5959500,0,0,netflix,NFLX,entertainment,usa
2023-06-13 00:00:00-04:00,430.0100098,437.269989,428.3999939,435.730011,7820500,0,0,netflix,NFLX,entertainment,usa
2023-06-14 00:00:00-04:00,434.9899902,447.3299866,433.5,440.8599854,8413100,0,0,netflix,NFLX,entertainment,usa
2023-06-15 00:00:00-04:00,444.1000061,448.6499939,439.5,445.269989,7099900,0,0,netflix,NFLX,entertainment,usa
2023-06-16 00:00:00-04:00,446.1499939,447.5100098,430.8999939,431.9599915,8745500,0,0,netflix,NFLX,entertainment,usa
2023-06-20 00:00:00-04:00,430.1799927,440,430,434.7000122,4756000,0,0,netflix,NFLX,entertainment,usa
2023-06-21 00:00:00-04:00,432.6499939,434.5499878,422.5400085,424.4500122,5146400,0,0,netflix,NFLX,entertainment,usa
2023-06-22 00:00:00-04:00,422.9299927,424.7099915,418.6799927,422.480011,4869500,0,0,netflix,NFLX,entertainment,usa
2023-06-23 00:00:00-04:00,418.5899963,425.8200073,417.730011,424.019989,8293900,0,0,netflix,NFLX,entertainment,usa
2023-06-26 00:00:00-04:00,422.4400024,430.9599915,414.8999939,415.9400024,4640000,0,0,netflix,NFLX,entertainment,usa
2023-06-27 00:00:00-04:00,417.3900146,420.8800049,411.5,417.0799866,4818100,0,0,netflix,NFLX,entertainment,usa
2023-06-28 00:00:00-04:00,423.1000061,437.2900085,422.8900146,429.8399963,8811300,0,0,netflix,NFLX,entertainment,usa
2023-06-29 00:00:00-04:00,434.3299866,437.8500061,426.1499939,428.2399902,4932300,0,0,netflix,NFLX,entertainment,usa
2023-06-30 00:00:00-04:00,431.1000061,444.1199951,431.1000061,440.4899902,7342000,0,0,netflix,NFLX,entertainment,usa
2023-07-03 00:00:00-04:00,439.7600098,441.5499878,431.6199951,441.4400024,3733200,0,0,netflix,NFLX,entertainment,usa
2023-07-05 00:00:00-04:00,444.9100037,450.9700012,439.6199951,445.8999939,6869500,0,0,netflix,NFLX,entertainment,usa
2023-07-06 00:00:00-04:00,440,442.7999878,430.7200012,438.8399963,4938800,0,0,netflix,NFLX,entertainment,usa
2023-07-07 00:00:00-04:00,438.6000061,442.3299866,435.8399963,438.1000061,4160100,0,0,netflix,NFLX,entertainment,usa
2023-07-10 00:00:00-04:00,438.519989,444.4100037,436.8200073,441.7099915,4251700,0,0,netflix,NFLX,entertainment,usa
2023-07-11 00:00:00-04:00,438.6499939,440.7999878,431.0400085,440.2099915,4574600,0,0,netflix,NFLX,entertainment,usa
2023-07-12 00:00:00-04:00,444.5499878,445.4100037,437.75,444.0499878,5731700,0,0,netflix,NFLX,entertainment,usa
2023-07-13 00:00:00-04:00,447,451.6700134,441.1799927,450.3800049,6157500,0,0,netflix,NFLX,entertainment,usa
2023-07-14 00:00:00-04:00,452.7900085,456.480011,439.7000122,441.9100037,7184900,0,0,netflix,NFLX,entertainment,usa
2023-07-17 00:00:00-04:00,445.5700073,456.6799927,445.1099854,450.0499878,6891700,0,0,netflix,NFLX,entertainment,usa
2023-07-18 00:00:00-04:00,451,478.1499939,448.7799988,474.7999878,13196900,0,0,netflix,NFLX,entertainment,usa
2023-07-19 00:00:00-04:00,476.8599854,485,470,477.5899963,20996500,0,0,netflix,NFLX,entertainment,usa
2023-07-20 00:00:00-04:00,447,448.5,432,437.4200134,23989700,0,0,netflix,NFLX,entertainment,usa
2023-07-21 00:00:00-04:00,437.3699951,438.2399902,423.1900024,427.5,17303700,0,0,netflix,NFLX,entertainment,usa
2023-07-24 00:00:00-04:00,425,428.6400146,419.1900024,428.3699951,8264400,0,0,netflix,NFLX,entertainment,usa
2023-07-25 00:00:00-04:00,427.1799927,430.8800049,426.1300049,427.7000122,4859800,0,0,netflix,NFLX,entertainment,usa
2023-07-26 00:00:00-04:00,424.2000122,425.2600098,415.5899963,422.6700134,6009200,0,0,netflix,NFLX,entertainment,usa
2023-07-27 00:00:00-04:00,426.8999939,427.519989,411.8800049,413.1700134,6594500,0,0,netflix,NFLX,entertainment,usa
2023-07-28 00:00:00-04:00,415.5599976,427.4700012,413.7600098,425.7799988,6424200,0,0,netflix,NFLX,entertainment,usa
2023-07-31 00:00:00-04:00,426.5100098,439.1300049,426.2999878,438.9700012,6587600,0,0,netflix,NFLX,entertainment,usa
2023-08-01 00:00:00-04:00,437.3699951,445.25,431.3999939,438.6199951,5711500,0,0,netflix,NFLX,entertainment,usa
2023-08-02 00:00:00-04:00,435.230011,435.5599976,426.5599976,429.7000122,4912200,0,0,netflix,NFLX,entertainment,usa
2023-08-03 00:00:00-04:00,427.7999878,441.9299927,427.1900024,431,6243900,0,0,netflix,NFLX,entertainment,usa
2023-08-04 00:00:00-04:00,433.0599976,436.5,426.269989,431.6000061,5439700,0,0,netflix,NFLX,entertainment,usa
2023-08-07 00:00:00-04:00,436.4599915,441.1099854,428.9100037,440.7600098,4781300,0,0,netflix,NFLX,entertainment,usa
2023-08-08 00:00:00-04:00,440.3599854,443.5700073,435.1000061,438.2999878,3767200,0,0,netflix,NFLX,entertainment,usa
2023-08-09 00:00:00-04:00,439.7399902,440.6199951,427.5899963,428.8999939,3846600,0,0,netflix,NFLX,entertainment,usa
2023-08-10 00:00:00-04:00,431.1199951,438.1199951,428.6900024,429.980011,5467600,0,0,netflix,NFLX,entertainment,usa
2023-08-11 00:00:00-04:00,428.980011,430.6300049,421.3299866,421.6600037,3925200,0,0,netflix,NFLX,entertainment,usa
2023-08-14 00:00:00-04:00,421.9899902,428.8500061,418.7799988,427.7799988,3966000,0,0,netflix,NFLX,entertainment,usa
2023-08-15 00:00:00-04:00,424.4100037,429.1199951,421.0400085,423.7000122,3368000,0,0,netflix,NFLX,entertainment,usa
2023-08-16 00:00:00-04:00,423.730011,424.5100098,415.25,415.4500122,3967000,0,0,netflix,NFLX,entertainment,usa
2023-08-17 00:00:00-04:00,415,415.2399902,401.5799866,403,6031500,0,0,netflix,NFLX,entertainment,usa
2023-08-18 00:00:00-04:00,399.3299866,406.519989,398.1499939,404.5299988,4309200,0,0,netflix,NFLX,entertainment,usa
2023-08-21 00:00:00-04:00,402.230011,409.6099854,399.5,408.2900085,3861600,0,0,netflix,NFLX,entertainment,usa
2023-08-22 00:00:00-04:00,409,415.7399902,407.3999939,413.1700134,3603300,0,0,netflix,NFLX,entertainment,usa
2023-08-23 00:00:00-04:00,418.3999939,437.019989,417.7099915,427.5499878,8174700,0,0,netflix,NFLX,entertainment,usa
2023-08-24 00:00:00-04:00,425.4100037,427.5899963,406.1700134,406.9299927,5687800,0,0,netflix,NFLX,entertainment,usa
2023-08-25 00:00:00-04:00,412,419.25,407.5599976,416.0299988,5390900,0,0,netflix,NFLX,entertainment,usa
2023-08-28 00:00:00-04:00,418.0400085,419.8299866,413.269989,418.0599976,2928600,0,0,netflix,NFLX,entertainment,usa
2023-08-29 00:00:00-04:00,416,432.1700134,414.5,429.9899902,4486700,0,0,netflix,NFLX,entertainment,usa
2023-08-30 00:00:00-04:00,430.8500061,438.1600037,428.3500061,434.6700134,3625400,0,0,netflix,NFLX,entertainment,usa
2023-08-31 00:00:00-04:00,431.230011,437.1499939,431.230011,433.6799927,3803000,0,0,netflix,NFLX,entertainment,usa
2023-09-01 00:00:00-04:00,437.730011,445.5,435.9299927,439.8800049,4792100,0,0,netflix,NFLX,entertainment,usa
2023-09-05 00:00:00-04:00,438.3900146,453.4500122,438,448.6799927,6155900,0,0,netflix,NFLX,entertainment,usa
2000-01-03 00:00:00-05:00,31.51287336,31.51287336,30.43144325,30.79912949,6057400,0,0,costco,COST,retail,usa
2000-01-04 00:00:00-05:00,30.77750309,30.8423889,29.04721479,29.1121006,5722800,0,0,costco,COST,retail,usa
2000-01-05 00:00:00-05:00,29.22025265,29.71771069,28.96070933,29.60956764,7726400,0,0,costco,COST,retail,usa
2000-01-06 00:00:00-05:00,29.9772605,30.84240511,29.93400327,30.20436096,7221400,0,0,costco,COST,retail,usa
2000-01-07 00:00:00-05:00,30.0637729,32.26989149,30.04214429,32.20500565,5164800,0,0,costco,COST,retail,usa
2000-01-10 00:00:00-05:00,32.20499388,32.89710926,31.77242176,32.87548065,4454000,0,0,costco,COST,retail,usa
2000-01-11 00:00:00-05:00,32.61594797,32.91874855,31.66428901,31.70754623,2955000,0,0,costco,COST,retail,usa
2000-01-12 00:00:00-05:00,32.22664312,32.70247275,31.1019549,31.66429901,4687400,0,0,costco,COST,retail,usa
2000-01-13 00:00:00-05:00,32.0319792,33.26481027,31.44800659,32.85386658,5750800,0,0,costco,COST,retail,usa
2000-01-14 00:00:00-05:00,33.30805853,34.77880397,33.22154409,33.95691681,4571000,0,2,costco,COST,retail,usa
2000-01-18 00:00:00-05:00,33.74062813,35.81697447,33.3945704,35.47091675,5932000,0,0,costco,COST,retail,usa
2000-01-19 00:00:00-05:00,35.9467301,36.76861683,34.6922714,35.9034729,4130500,0,0,costco,COST,retail,usa
2000-01-20 00:00:00-05:00,36.24955618,36.7686429,34.60578156,34.60578156,5551900,0,0,costco,COST,retail,usa
2000-01-21 00:00:00-05:00,35.60071776,35.64397501,33.22156894,33.56762695,3520200,0,0,costco,COST,retail,usa
2000-01-24 00:00:00-05:00,33.35130195,35.4709048,32.18335752,32.52941513,5005500,0,0,costco,COST,retail,usa
2000-01-25 00:00:00-05:00,32.91875012,34.43275308,31.66429052,34.38949585,3730800,0,0,costco,COST,retail,usa
2000-01-26 00:00:00-05:00,34.00017533,35.99000748,33.69737479,34.90857697,3782800,0,0,costco,COST,retail,usa
2000-01-27 00:00:00-05:00,34.99507919,35.55742286,32.18336083,33.87039185,3109600,0,0,costco,COST,retail,usa
2000-01-28 00:00:00-05:00,33.65411385,34.43274374,31.75079636,31.83731079,2834600,0,0,costco,COST,retail,usa
2000-01-31 00:00:00-05:00,31.8805604,34.25970669,31.1451879,33.87039185,3249700,0,0,costco,COST,retail,usa
2000-02-01 00:00:00-05:00,34.12992785,36.07650169,33.22152673,35.9034729,4530500,0,0,costco,COST,retail,usa
2000-02-02 00:00:00-05:00,35.99000834,37.37423943,35.29789279,37.33098221,4945700,0,0,costco,COST,retail,usa
2000-02-03 00:00:00-05:00,37.37424899,38.06636472,36.8551622,37.50402069,4640800,0,0,costco,COST,retail,usa
2000-02-04 00:00:00-05:00,37.89331945,38.19611995,36.42257418,36.68211746,3273700,0,0,costco,COST,retail,usa
2000-02-07 00:00:00-05:00,35.99000333,36.1630322,35.29788789,35.47091675,2566700,0,0,costco,COST,retail,usa
2000-02-08 00:00:00-05:00,35.94675371,37.20121323,35.81698204,36.72538376,2440700,0,0,costco,COST,retail,usa
2000-02-09 00:00:00-05:00,35.98999543,36.68211073,35.60068057,36.59559631,1466800,0,0,costco,COST,retail,usa
2000-02-10 00:00:00-05:00,36.55233294,36.59559014,35.90347496,36.07650375,2761800,0,0,costco,COST,retail,usa
2000-02-11 00:00:00-05:00,36.07652032,36.20629197,35.29789038,35.77371979,2071000,0,0,costco,COST,retail,usa
2000-02-14 00:00:00-05:00,35.68720266,35.73045987,34.60577227,35.12485886,1856300,0,0,costco,COST,retail,usa
2000-02-15 00:00:00-05:00,34.64903965,34.95184025,33.56760895,34.17321014,2675400,0,0,costco,COST,retail,usa
2000-02-16 00:00:00-05:00,34.04343922,34.12995367,32.09686391,33.04852295,4231600,0,0,costco,COST,retail,usa
2000-02-17 00:00:00-05:00,33.22154929,33.22154929,30.10702905,30.45308685,6955400,0,0,costco,COST,retail,usa
2000-02-18 00:00:00-05:00,30.28006043,31.79406345,28.98234355,31.10194778,6004200,0,0,costco,COST,retail,usa
2000-02-22 00:00:00-05:00,31.01543079,31.31823137,29.50142789,30.45308685,3769600,0,0,costco,COST,retail,usa
2000-02-23 00:00:00-05:00,30.71262983,31.31823098,30.20435743,30.8424015,4267300,0,0,costco,COST,retail,usa
2000-02-24 00:00:00-05:00,30.9397163,31.18844523,29.76095744,30.71261597,3990500,0,0,costco,COST,retail,usa
2000-02-25 00:00:00-05:00,30.62611766,33.45946612,30.28005983,32.91875076,7698400,0,0,costco,COST,retail,usa
2000-02-28 00:00:00-05:00,32.7024473,35.03833639,32.7024473,33.87039185,6621300,0,0,costco,COST,retail,usa
2000-02-29 00:00:00-05:00,33.82715423,34.60578438,33.30806747,34.346241,3681800,0,0,costco,COST,retail,usa
2000-03-01 00:00:00-05:00,34.21647406,34.47601748,31.92384052,32.18338394,4624400,0,0,costco,COST,retail,usa
2000-03-02 00:00:00-05:00,32.91875239,35.90350129,32.87549516,34.346241,7841800,0,0,costco,COST,retail,usa
2000-03-03 00:00:00-05:00,34.73552879,35.47090113,33.82712766,34.5625,2430500,0,0,costco,COST,retail,usa
2000-03-06 00:00:00-05:00,34.51926617,34.77880953,34.00017946,34.69229507,3419200,0,0,costco,COST,retail,usa
2000-03-07 00:00:00-05:00,34.62741675,34.64904537,31.14520932,31.40475273,7506100,0,0,costco,COST,retail,usa
2000-03-08 00:00:00-05:00,32.05360352,32.09686074,29.32839836,31.57777405,6526600,0,0,costco,COST,retail,usa
2000-03-09 00:00:00-05:00,31.49125988,31.53451711,30.23680035,30.8424015,4937300,0,0,costco,COST,retail,usa
2000-03-10 00:00:00-05:00,30.92891346,32.010344,30.4098268,30.53959846,4934000,0,0,costco,COST,retail,usa
2000-03-13 00:00:00-05:00,30.45308277,31.14519829,29.32839506,29.76096725,3747300,0,0,costco,COST,retail,usa
2000-03-14 00:00:00-05:00,30.10701121,31.49124161,29.84746801,29.97723961,2097100,0,0,costco,COST,retail,usa
2000-03-15 00:00:00-05:00,29.89073346,34.95182726,29.76096182,34.47599792,5515300,0,0,costco,COST,retail,usa
2000-03-16 00:00:00-05:00,33.82715133,38.8017324,33.39457906,38.72603226,12820600,0,0,costco,COST,retail,usa
2000-03-17 00:00:00-05:00,37.89332609,37.97984053,36.16303723,37.33098221,7765900,0,0,costco,COST,retail,usa
2000-03-20 00:00:00-05:00,37.20119937,37.28771378,35.29788219,36.20628357,3873800,0,0,costco,COST,retail,usa
2000-03-21 00:00:00-05:00,36.07653189,36.85516208,35.99001743,36.11978912,4335200,0,0,costco,COST,retail,usa
2000-03-22 00:00:00-05:00,36.20628146,38.06634132,36.07650984,36.59559631,5072800,0,0,costco,COST,retail,usa
2000-03-23 00:00:00-05:00,36.50908038,37.37422447,35.98999393,37.11468124,2929400,0,0,costco,COST,retail,usa
2000-03-24 00:00:00-05:00,37.24447394,38.10961852,36.89841611,37.28773117,5254700,0,0,costco,COST,retail,usa
2000-03-27 00:00:00-05:00,36.85515645,37.80681542,36.50909865,36.98492813,2459100,0,0,costco,COST,retail,usa
2000-03-28 00:00:00-05:00,36.85515654,38.54218836,34.77880969,35.38441086,6036600,0,0,costco,COST,retail,usa
2000-03-29 00:00:00-05:00,35.42767668,35.42767668,34.21647406,34.95184708,5350400,0,0,costco,COST,retail,usa
2000-03-30 00:00:00-05:00,34.80042575,36.20628509,34.43273947,34.77879715,8942800,0,0,costco,COST,retail,usa
2000-03-31 00:00:00-05:00,35.51418138,36.50909754,34.25972186,36.37932587,9953300,0,0,costco,COST,retail,usa
2000-04-03 00:00:00-04:00,35.64394789,36.85515,34.56251743,36.33606339,4199700,0,0,costco,COST,retail,usa
2000-04-04 00:00:00-04:00,37.33098509,38.23938682,34.43275102,37.41749954,9565100,0,0,costco,COST,retail,usa
2000-04-05 00:00:00-04:00,37.33096816,38.06634065,36.68211008,37.02816772,2591700,0,0,costco,COST,retail,usa
2000-04-06 00:00:00-04:00,37.72027514,37.89330393,35.03832898,35.9034729,4240500,0,0,costco,COST,retail,usa
2000-04-07 00:00:00-04:00,35.47092235,37.67704069,35.12486457,36.55235291,2588400,0,0,costco,COST,retail,usa
2000-04-10 00:00:00-04:00,36.16303684,38.15286901,35.38440686,37.54726791,5795900,0,0,costco,COST,retail,usa
2000-04-11 00:00:00-04:00,37.02818599,39.88316295,36.33607036,39.75339127,7303000,0,0,costco,COST,retail,usa
2000-04-12 00:00:00-04:00,39.49384258,41.87298972,37.89332541,38.10961151,7751400,0,0,costco,COST,retail,usa
2000-04-13 00:00:00-04:00,38.93150399,40.66179306,37.72030165,37.8068161,6418200,0,0,costco,COST,retail,usa
2000-04-14 00:00:00-04:00,37.46074346,37.46074346,34.86531088,35.21136856,4131600,0,0,costco,COST,retail,usa
2000-04-17 00:00:00-04:00,34.25971111,34.77879764,32.05359335,34.00016785,7134400,0,0,costco,COST,retail,usa
2000-04-18 00:00:00-04:00,34.08667146,35.73044495,33.74061388,35.25461578,5177100,0,0,costco,COST,retail,usa
2000-04-19 00:00:00-04:00,35.38439891,36.72537247,34.25971142,36.16302872,3508700,0,0,costco,COST,retail,usa
2000-04-20 00:00:00-04:00,36.07652752,38.49893224,35.7304697,37.93658829,4288000,0,0,costco,COST,retail,usa
2000-04-24 00:00:00-04:00,36.85512558,40.22918637,36.85512558,38.75844193,5967100,0,0,costco,COST,retail,usa
2000-04-25 00:00:00-04:00,39.19104867,39.5371065,38.06636074,39.45059204,3733300,0,0,costco,COST,retail,usa
2000-04-26 00:00:00-04:00,39.1694183,39.45059027,37.80681568,38.02310181,3081000,0,0,costco,COST,retail,usa
2000-04-27 00:00:00-04:00,36.68213068,39.10453553,35.73047162,38.80173492,5615600,0,0,costco,COST,retail,usa
2000-04-28 00:00:00-04:00,38.58544461,38.67195906,37.02818452,37.41749954,3699000,0,0,costco,COST,retail,usa
2000-05-01 00:00:00-04:00,37.41750117,40.83482209,36.59561387,40.44550705,3629500,0,0,costco,COST,retail,usa
2000-05-02 00:00:00-04:00,39.27755689,40.48875908,37.72029692,37.89332581,3729600,0,0,costco,COST,retail,usa
2000-05-03 00:00:00-04:00,36.03327466,36.42258975,34.86532938,36.11978912,7462700,0,0,costco,COST,retail,usa
2000-05-04 00:00:00-04:00,35.68719447,36.24953814,32.05358922,33.87039185,9973900,0,0,costco,COST,retail,usa
2000-05-05 00:00:00-04:00,33.09177423,35.21137807,32.6159448,33.78388977,4189400,0,0,costco,COST,retail,usa
2000-05-08 00:00:00-04:00,33.65411287,33.7406273,32.35639644,32.8322258,3451500,0,0,costco,COST,retail,usa
2000-05-09 00:00:00-04:00,33.26480414,34.86532137,33.0052608,34.04343414,2988400,0,0,costco,COST,retail,usa
2000-05-10 00:00:00-04:00,33.91364905,34.95182198,33.481077,33.87039185,3644300,0,0,costco,COST,retail,usa
2000-05-11 00:00:00-04:00,34.25971187,34.77879841,33.56759647,34.47599792,2339900,0,0,costco,COST,retail,usa
2000-05-12 00:00:00-04:00,34.2597387,34.69231116,33.04853581,33.09179306,2610000,0,0,costco,COST,retail,usa
2000-05-15 00:00:00-04:00,33.13501935,34.21644949,32.57267568,33.87039185,3392900,0,0,costco,COST,retail,usa
2000-05-16 00:00:00-04:00,34.38949885,36.33607425,34.34624162,35.51418686,2932400,0,0,costco,COST,retail,usa
2000-05-17 00:00:00-04:00,34.8220569,34.8220569,32.78896786,33.03769684,4054800,0,0,costco,COST,retail,usa
2000-05-18 00:00:00-04:00,33.04851893,33.48109117,32.18337446,32.35640335,3042200,0,0,costco,COST,retail,usa
2000-05-19 00:00:00-04:00,31.71836282,31.8373202,31.01543286,31.14520454,4730400,0,0,costco,COST,retail,usa
2000-05-22 00:00:00-04:00,31.31823221,31.49126111,28.89582751,29.8474865,8660100,0,0,costco,COST,retail,usa
2000-05-23 00:00:00-04:00,29.71771642,30.62611823,28.07394171,28.11719894,8692300,0,0,costco,COST,retail,usa
2000-05-24 00:00:00-04:00,19.72529557,23.09935929,17.95174926,22.06118584,40016500,0,0,costco,COST,retail,usa
2000-05-25 00:00:00-04:00,22.14769084,22.49374851,20.54717412,20.76346016,33098200,0,0,costco,COST,retail,usa
2000-05-26 00:00:00-04:00,21.19603736,21.71512399,20.80672239,21.36906624,15012800,0,0,costco,COST,retail,usa
2000-05-30 00:00:00-04:00,21.97466309,22.75329288,21.67186261,22.49374962,28791800,0,0,costco,COST,retail,usa
2000-05-31 00:00:00-04:00,22.49375181,22.71003788,21.8881508,22.10443687,16909700,0,0,costco,COST,retail,usa
2000-06-01 00:00:00-04:00,22.62352601,22.62352601,22.06118215,22.40723991,15637200,0,0,costco,COST,retail,usa
2000-06-02 00:00:00-04:00,22.79655079,23.83472388,22.40723588,23.70495224,12979600,0,0,costco,COST,retail,usa
2000-06-05 00:00:00-04:00,23.70495577,23.74821299,22.8398114,23.01284027,6547400,0,0,costco,COST,retail,usa
2000-06-06 00:00:00-04:00,22.83980897,22.88306618,21.97466469,21.97466469,12969000,0,0,costco,COST,retail,usa
2000-06-07 00:00:00-04:00,22.19095111,23.18586705,22.1476939,22.66678047,7443500,0,0,costco,COST,retail,usa
2000-06-08 00:00:00-04:00,22.71004281,22.75330003,22.10444167,22.19095612,10472800,0,0,costco,COST,retail,usa
2000-06-09 00:00:00-04:00,22.40723655,22.62352262,21.97466442,22.36397934,7604100,0,0,costco,COST,retail,usa
2000-06-12 00:00:00-04:00,22.32071886,22.32071886,21.67186075,21.75837517,8322600,0,0,costco,COST,retail,usa
2000-06-13 00:00:00-04:00,21.75838528,24.0077611,21.6286136,22.23421478,6943800,0,0,costco,COST,retail,usa
2000-06-14 00:00:00-04:00,22.49375298,23.18586845,22.14769524,22.53701019,3403400,0,0,costco,COST,retail,usa
2000-06-15 00:00:00-04:00,22.75330119,23.22913069,22.14770002,22.96958733,3251500,0,0,costco,COST,retail,usa
2000-06-16 00:00:00-04:00,23.09935057,23.14260778,22.32072078,22.49374962,3507800,0,0,costco,COST,retail,usa
2000-06-19 00:00:00-04:00,22.32072249,22.79655185,22.10443642,22.14769363,6770200,0,0,costco,COST,retail,usa
2000-06-20 00:00:00-04:00,22.53701333,22.58027056,21.71512609,21.88815498,6683800,0,0,costco,COST,retail,usa
2000-06-21 00:00:00-04:00,21.88815328,22.83981211,21.80163884,22.40723991,4953000,0,0,costco,COST,retail,usa
2000-06-22 00:00:00-04:00,22.45049413,23.08853804,22.10443642,22.14769363,5329500,0,0,costco,COST,retail,usa
2000-06-23 00:00:00-04:00,22.14769363,22.49375135,21.80163592,22.14769363,7073400,0,0,costco,COST,retail,usa
2000-06-26 00:00:00-04:00,22.27747197,22.3207292,21.97467138,22.06118584,6453500,0,0,costco,COST,retail,usa
2000-06-27 00:00:00-04:00,22.06117771,22.96957914,22.0179205,22.83980751,4771400,0,0,costco,COST,retail,usa
2000-06-28 00:00:00-04:00,22.83980869,22.92632311,22.19095049,22.36397934,6008900,0,0,costco,COST,retail,usa
2000-06-29 00:00:00-04:00,22.27747056,22.45049946,22.10444167,22.19095612,6545300,0,0,costco,COST,retail,usa
2000-06-30 00:00:00-04:00,22.23420655,23.14260799,22.14769213,22.83980751,6764800,0,0,costco,COST,retail,usa
2000-07-03 00:00:00-04:00,22.83980843,23.70495269,22.75329401,23.66169548,2559000,0,0,costco,COST,retail,usa
2000-07-05 00:00:00-04:00,23.7914702,23.7914702,22.79655418,23.01284027,3182200,0,0,costco,COST,retail,usa
2000-07-06 00:00:00-04:00,22.96959161,22.96959161,22.14770415,22.75330544,4599900,0,0,costco,COST,retail,usa
2000-07-07 00:00:00-04:00,22.75328416,24.13751438,22.40722661,23.92122841,6814100,0,0,costco,COST,retail,usa
2000-07-10 00:00:00-04:00,24.00775687,25.69478844,23.70495634,25.65153122,9257200,0,0,costco,COST,retail,usa
2000-07-11 00:00:00-04:00,25.60827358,25.69478802,23.96449926,24.61335754,8824400,0,0,costco,COST,retail,usa
2000-07-12 00:00:00-04:00,24.74312761,25.47850028,24.13752659,25.30547142,4114200,0,0,costco,COST,retail,usa
2000-07-13 00:00:00-04:00,25.00266003,25.34871761,24.35380207,25.26220322,4144100,0,0,costco,COST,retail,usa
2000-07-14 00:00:00-04:00,25.65152945,25.65152945,24.78638512,24.91615677,2317000,0,0,costco,COST,retail,usa
2000-07-17 00:00:00-04:00,24.91615661,25.08918547,24.52684166,24.57009888,2640300,0,0,costco,COST,retail,usa
